#Macho_id CAR_Sigma_B CAR_mean_B CAR_tau_B max_loglik_B fit_B CAR_Sigma_R CAR_mean_R CAR_Tau_R max_loglik_R fit_R Sigma_B Eta_B Con_B stetson_L_B CuSum_B B-R_B Period_B Period_SNR_B stetson_K_AC_B N_above_4_B N_below_4_B label Sigma_R Eta_R Con_R stetson_L_R CuSum_R B-R_R Period_R Period_SNR_R stetson_K_AC_R N_above_4_R N_below_4_R label
1.3441.997 -1.387693e-02 -4.730040e+00 3.637859e+01 -3.325468e+02 3.089589e+00 1.214699e-04 -5.089153e+00 1.227464e+04 -6.137962e+02 3.250928e+00 0.105967692059 0.745769136045 0.0170063145809 0.0018403236172 0.106148227067 0.325608614232 0.000949737063138 0.0576168154377 0.478519588565 0.0 0.0 2 0.0746979179946 0.77145969627 0.0192912433478 0.00264088935061 0.0235029548145 0.325608614232 0.000554674270295 0.0102621055122 0.4290505488 0.0 0.0 2
1.3441.998 -2.565777e-01 -5.406758e+00 5.338250e-02 -1.209274e+03 5.594961e+04 -1.259615e-01 -5.041919e+00 4.258183e-01 -6.178088e+02 8.212986e+02 0.0422294833182 0.788167177295 0.0 0.00159024051526 0.0517782964239 0.148876404494 5.10865683769e-05 0.00241626646189 0.32144758126 0.00441501103753 0.00316789862724 2 0.0733968727991 0.805448294278 0.00921725562715 0.00235913926914 0.0294634470126 0.148876404494 0.000107412456106 0.00704658896717 0.429751886263 0.0 0.0 2
1.3441.999 -1.569959e-02 -4.794099e+00 5.572443e+00 -8.494910e+02 5.985970e+00 1.805810e-01 -5.160668e+00 3.360985e-02 -7.623346e+02 2.477002e+07 0.0748413320646 0.843545774842 0.033574160646 0.00134283441922 0.0833979709992 0.323735955056 0.000942056983751 0.00918008214393 0.361282435014 0.0 0.0 2 0.0572561607534 0.867126855271 0.00938980955465 0.00211864004661 0.0238812000138 0.323735955056 0.000185254824145 0.00774647713345 0.461065595757 0.0 0.0 2
1.4418.1930 1.030749e-01 -4.643235e+00 9.657204e+00 1.590132e+02 7.626478e+00 -1.681994e-02 -4.561436e+00 1.811208e+02 -1.063908e+02 3.933368e+00 0.149555409547 0.554390607441 0.0181040409442 0.00482569770601 0.336890844342 0.220271535581 0.000953604730742 0.0799024479065 0.689604330883 0.172185430464 0.141499472017 3 0.180105850958 0.461118733324 0.0542240353561 0.00668809145229 0.294433973462 0.220271535581 0.000983743056197 0.0932944944395 0.764418181959 0.147286821705 0.0844748858447 3
1.4537.1642 -1.427820e-02 -4.938840e+00 3.365315e+02 -9.009022e+02 4.091808e+00 -1.199288e-02 -4.859223e+00 3.545625e+02 -3.663723e+02 3.448403e+00 0.100204064214 0.30869847566 0.0161763702136 0.00754992685047 0.384426930087 0.214887640449 0.576247049466 0.142124543607 0.874767465797 0.849889624724 0.383315733897 3 0.12080957003 0.323463687188 0.0 0.0085393918826 0.222512210068 0.214887640449 0.703898506741 0.0765440384657 0.860108950851 0.268733850129 0.133561643836 3
11.8988.1350 3.288986e-02 -4.681424e+00 9.429629e+01 -4.626318e+02 4.516050e+00 3.113447e-02 -4.787640e+00 6.659416e+01 -5.503689e+02 4.747192e+00 0.135903207873 0.292032753602 0.0597534225853 0.00970239851191 0.337780102996 0.26170411985 0.719279427213 0.238377427224 0.64293179742 0.344370860927 0.120380147835 3 0.156937397402 0.353700143729 0.0411044638748 0.0105336189373 0.325184556597 0.26170411985 0.745871815996 0.185695982822 0.692468187288 0.385012919897 0.046803652968 3
13.5717.178 -6.309663e-02 -5.630680e+00 4.336603e+00 -9.007055e+02 2.166923e+01 -3.924061e-03 -5.830250e+00 3.038384e+02 -9.097018e+02 4.534339e+00 0.0416859994098 0.425254613493 0.0811157696586 0.00729137015946 0.370968029371 0.283005617978 0.000952046682097 0.0872762212231 0.621536307835 0.289183222958 0.221752903907 3 0.0366194030936 0.407220863156 0.0116871221836 0.0090610243638 0.338817300659 0.283005617978 0.000985109885583 0.122744513735 0.75788542058 0.260981912145 0.163242009132 3
13.5962.237 2.810797e-02 -5.233684e+00 1.636350e+02 -7.641932e+02 4.274293e+00 -2.190603e-02 -5.588208e+00 1.068559e+02 -9.333689e+02 3.390137e+00 0.124430844918 0.124019501312 0.00678985818651 0.0160547450335 0.355380277193 0.319990636704 0.000953195042195 0.274961470652 0.916949271724 0.66004415011 0.464625131996 3 0.118045610649 0.134874913786 0.0399040967372 0.0167472929131 0.408002069471 0.319990636704 0.000988344284707 0.269279834425 0.925421303966 0.751937984496 0.461187214612 3
13.6805.324 -3.367878e-02 -5.200255e+00 4.694643e+01 -8.500968e+02 7.386490e+00 5.521298e-02 -5.310380e+00 1.495486e+01 -7.927230e+02 1.985891e+01 0.0785976682205 0.230191644899 0.0 0.0137825702423 0.424541549027 0.260767790262 0.964329155116 0.265234592758 0.888016284086 0.67770419426 0.467793030623 3 0.0969268970006 0.330881219488 0.0197989076465 0.0145602521964 0.486001877655 0.260767790262 0.000988360756443 0.133754010449 0.847039589463 0.498708010336 0.404109589041 3
13.6808.521 -1.552848e-02 -5.173501e+00 1.051079e+02 -9.956878e+02 7.192842e+00 -6.115036e-03 -5.280949e+00 3.166420e+02 -5.877091e+02 5.601422e+00 0.0617260927104 0.348045782348 0.0132683909976 0.00729444184626 0.381551812044 0.261470037453 0.964329155116 0.116261946237 0.732469433037 0.532008830022 0.266103484688 3 0.0600276170068 0.438249543852 0.0 0.00828230320532 0.274911459931 0.261470037453 0.00098413102333 0.0530875357269 0.682109103697 0.103359173127 0.0696347031963 3
14.8249.74 -2.312816e-02 -5.327670e+00 1.485592e+02 -9.424949e+02 5.825683e+00 1.673476e-02 -5.411267e+00 1.628040e+02 -5.595422e+02 6.526709e+00 0.0975886279746 0.120852830608 0.213475049541 0.0162672203469 0.572838427006 0.256086142322 0.00095280425561 0.200152844916 0.879115970558 0.547461368653 0.423442449842 3 0.112556485639 0.132476699278 0.307631027254 0.016509681228 0.371408197097 0.256086142322 0.97180349681 0.119160063965 0.624538766386 0.157622739018 0.130136986301 3
17.2227.488 -9.101884e-03 -5.316084e+00 3.269323e+02 -6.113386e+02 5.748687e+00 4.698506e-02 -5.441291e+00 1.608426e+01 -3.635101e+02 2.526888e+01 0.0600033432331 0.206332119001 0.201127477723 0.0109342570437 0.357459770675 0.263576779026 0.00095126513364 0.0640722987899 0.641598420355 0.16114790287 0.212249208025 3 0.0835498114655 0.34323325809 0.157637017071 0.0116708437583 0.348483509701 0.263576779026 0.00098715039103 0.0847751028781 0.740232611168 0.22480620155 0.158675799087 3
17.3197.1182 1.296294e-02 -5.303273e+00 1.837814e+02 -4.947572e+02 8.412499e+00 -6.497543e-03 -5.439000e+00 4.874423e+02 -2.759124e+02 1.047140e+01 0.0591471189913 0.281272756025 0.129296235679 0.0148169965417 0.336262762467 0.261470037453 0.000953219075813 0.0725988786533 0.790745437387 0.269315673289 0.181626187962 3 0.0721765214765 0.20908530915 0.0340049035284 0.0167303299922 0.286623681654 0.261470037453 0.000986720327686 0.0498889688688 0.870879854243 0.15503875969 0.0799086757991 3
2.5873.82 -1.577234e-02 -6.738296e+00 4.609836e+01 -1.946316e+03 1.152165e+01 -1.697653e-02 -7.051057e+00 2.583975e+01 -2.140750e+03 1.573300e+01 0.028001550516 0.0957762110564 0.104774535809 0.0220539269806 0.625888410854 0.308754681648 0.00095213009183 0.290867645519 0.809475911464 0.465783664459 0.464625131996 3 0.0310204464393 0.0984297626222 0.217054691235 0.0234590964769 0.673853666126 0.308754681648 0.000987172610388 0.331271738541 0.84059183423 0.527131782946 0.506849315068 3
20.4678.600 -8.867172e-03 -4.122286e+00 6.129846e+02 -2.323480e+02 5.091780e+00 -6.949250e-03 -4.123098e+00 6.372265e+02 -2.649876e+02 4.475691e+00 0.124601015573 0.412142041955 0.0342361863489 0.00696053729888 0.330257867006 0.234550561798 0.000953231381428 0.0380206826599 0.715180136538 0.134657836645 0.180570221753 3 0.151860861711 0.458747619756 0.0333455286677 0.00780018089981 0.310147262385 0.234550561798 0.000988350656693 0.0333927964496 0.74196610668 0.136950904393 0.159817351598 3
206.16653.987 -7.269111e-03 -5.172071e+00 4.298762e+02 -4.601901e+02 5.220686e+00 -6.118275e-03 -5.267395e+00 6.078508e+02 -5.961233e+02 4.070987e+00 0.0983572734562 0.659998706962 0.00720868692399 0.00668411129403 0.341807701741 0.261235955056 0.000949310114508 0.0547192694327 0.645583660636 0.233995584989 0.153115100317 3 0.110109837989 0.469974608613 0.0 0.00753390321358 0.349484578836 0.261235955056 0.000985116382717 0.130322000386 0.778695504618 0.304909560724 0.16095890411 3
206.17052.388 1.595008e-01 -5.816825e+00 2.093760e+00 -4.570009e+02 4.177430e+02 3.469948e-02 -5.874655e+00 2.314133e+01 -3.683507e+02 2.735137e+01 0.0664652601387 0.372496061114 0.0 0.00871855404825 0.548523075697 0.248829588015 0.000422513139578 0.153317310857 0.815125646991 0.434878587196 0.359028511088 3 0.062081962909 0.28786162794 0.0 0.0175990047443 0.355953495807 0.248829588015 0.000984266654605 0.0612846731786 0.82528816786 0.237726098191 0.13698630137 3
207.16310.1050 -5.109662e-02 -5.525386e+00 4.982319e+00 -9.828921e+02 1.171288e+01 -2.245369e-02 -5.710833e+00 1.569007e+01 -1.217585e+03 8.558862e+00 0.0423135933337 0.44009444925 0.0324969148499 0.00561743870967 0.418619496945 0.279260299625 0.569465216197 0.0709161575588 0.604050066829 0.260485651214 0.19535374868 3 0.0498256200605 0.618284722514 0.0 0.00697117657936 0.322658325562 0.279260299625 0.000988378666815 0.0450355270204 0.642070748071 0.180878552972 0.0684931506849 3
207.16316.446 -1.068102e-02 -6.095726e+00 1.150043e+02 -1.307998e+03 4.795372e+00 -2.052903e-02 -6.090246e+00 4.899319e+01 -1.098071e+03 8.686956e+00 0.0380422004084 0.364353933452 0.00693712680014 0.0100118885248 0.355134732146 0.23361423221 0.000948130571667 0.0813936246169 0.694334141129 0.344370860927 0.266103484688 3 0.0610264586622 0.231043575264 0.132769145394 0.00989326193975 0.412101174173 0.23361423221 0.0009830948015 0.107094325732 0.742756925923 0.307493540052 0.321917808219 3
208.15799.1085 -5.670956e-03 -5.177615e+00 1.682606e+03 -1.027419e+03 3.679771e+00 -1.521182e-02 -5.311395e+00 1.400176e+02 -5.523737e+02 6.259816e+00 0.0685019839466 0.376167188235 0.0131392931393 0.00696743422969 0.599965051805 0.266619850187 0.000952833663844 0.165749662254 0.875675809127 0.483443708609 0.507919746568 3 0.115900340231 0.553807526861 0.0 0.0077521787899 0.463893336619 0.266619850187 0.000438244663373 0.0806296736225 0.917888010859 0.426356589147 0.416666666667 3
208.15920.619 -2.592443e-02 -5.392914e+00 7.191236e+01 -7.700336e+02 4.825445e+00 -2.017167e-01 -5.369755e+00 3.269575e+00 -2.540324e+01 5.770981e+02 0.0822714836091 0.259547660923 0.0852211434736 0.0104742869082 0.576555676267 0.22893258427 0.00095328043722 0.21820282363 0.726478032484 0.386313465784 0.329461457233 3 0.169795923891 0.39771889996 0.0145911949686 0.00795748046797 0.440559424542 0.22893258427 0.000987975335855 0.153113659002 0.785966479959 0.302325581395 0.25 3
208.16034.100 -9.300582e-03 -6.613144e+00 8.939116e+08 -1.819531e+03 5.252683e+00 -1.467914e-02 -6.729806e+00 1.109748e+03 -4.779428e+02 8.639050e+00 0.101713215556 0.0169237167614 0.0378231726779 0.05677904881 0.81801773429 0.263576779026 0.000952833663844 0.328464955845 0.959021172148 0.611479028698 0.602956705385 3 0.135531042855 0.0205452600182 0.0 0.0592365423741 0.446649090934 0.263576779026 0.000988083797618 0.252364355324 0.954920720516 0.204134366925 0.172374429224 3
211.16703.311 1.826487e-02 -5.800776e+00 6.194998e+01 -3.433420e+02 1.617589e+01 7.867387e-02 -6.014136e+00 2.736254e+00 -4.945163e+02 8.808318e+01 0.0867834414437 0.648803359358 0.00747469013152 0.00708950945879 0.312338990141 0.289325842697 0.000952834542405 0.0816091688166 0.826621993097 0.291390728477 0.239704329461 3 0.0813096049437 0.727784410799 0.00747685456463 0.00785567566675 0.301389803273 0.289325842697 0.000987979910917 0.107431346432 0.818507220879 0.149870801034 0.148401826484 3
211.16765.212 -1.684606e-02 -6.544009e+00 5.769186e+01 -1.546601e+03 9.472451e+00 -4.648259e-03 -6.698264e+00 3.156272e+02 -4.273863e+02 8.469016e+00 0.0327401863994 0.191482747931 0.014417373848 0.0145338027378 0.641720536023 0.270131086142 0.00095194666547 0.322905306502 0.848856851501 0.693156732892 0.354804646251 3 0.0369882257643 0.230276856674 0.0266321589581 0.0164260916302 0.309518262709 0.270131086142 0.000987077068205 0.115737025429 0.765968892052 0.105943152455 0.0856164383562 3
22.4990.462 7.268020e-02 -4.259411e+00 2.868868e+01 -6.101541e+01 1.278034e+01 -8.269932e-03 -4.544615e+00 6.657430e+02 -4.458232e+02 4.592698e+00 0.162942670848 0.360238565747 0.0110892756878 0.00933239477917 0.421577824945 0.303604868914 0.00095318586472 0.0730725656401 0.832177247074 0.282560706402 0.343189017951 3 0.135971853134 0.347277429709 0.0238371006912 0.0109639412786 0.372554822566 0.303604868914 0.000988336993779 0.111130990938 0.652554780079 0.157622739018 0.200913242009 3
22.5595.1333 -3.089859e-02 -5.628254e+00 7.534542e+01 -6.591668e+02 2.107028e+01 -5.255534e-03 -5.705474e+00 6.801104e+02 -4.684405e+02 4.406720e+00 0.0662269766618 0.128526763748 0.198881118881 0.0179329980466 0.4960141556 0.253043071161 0.000952021662667 0.139229679238 0.824066902947 0.465783664459 0.258711721225 3 0.0799822268743 0.0703941381243 0.253960671921 0.0199592942161 0.334825696439 0.253043071161 0.000988027855646 0.0945488878917 0.849438620775 0.162790697674 0.125570776256 3
25.3469.117 -9.557118e-03 -6.143892e+00 2.815791e+02 -6.749896e+02 1.007298e+01 -2.614463e-02 -6.180892e+00 3.085008e+01 -4.820662e+02 3.439149e+01 0.0389046527617 0.0925951833299 0.355474608957 0.0191632341915 0.358232217634 0.244382022472 0.000952771112738 0.0705732686765 0.842808951841 0.211920529801 0.209081309398 3 0.0498170032225 0.17369881666 0.282410225198 0.0195392285496 0.362597533894 0.244382022472 0.000987906908003 0.0725308277654 0.940059785204 0.271317829457 0.228310502283 3
25.3712.72 -4.089977e-03 -5.595921e+00 6.244974e+02 -6.769254e+02 4.918454e+00 -3.665995e-03 -5.719565e+00 5.743475e+02 -6.800664e+02 6.248007e+00 0.03878831687 0.182968118846 0.0168803418803 0.0110756561956 0.430298728509 0.264513108614 0.000951992428627 0.111359325729 0.821869653979 0.280353200883 0.162618796199 3 0.0433240263147 0.260856674786 0.0678182301355 0.0115734148713 0.368771009891 0.264513108614 0.000987099435164 0.0897007269264 0.865448254719 0.307493540052 0.178082191781 3
28.11400.609 1.759053e-02 -4.610356e+00 1.688449e+02 -2.193766e+02 6.240001e+00 -1.705282e-02 -4.708410e+00 1.342739e+02 -2.513498e+02 5.849685e+00 0.104534168441 0.330925650461 0.0190499156016 0.0112509996614 0.206625409309 0.259129213483 0.000953257487363 0.0457105133501 0.942992897383 0.220750551876 0.161562829989 3 0.119327392613 0.374751162243 0.0377358490566 0.0120074641026 0.207236760966 0.259129213483 0.000988411264383 0.0474024941138 0.928682151539 0.250645994832 0.140410958904 3
30.11301.499 5.178509e-02 -4.753935e+00 1.558497e+01 -1.185262e+02 1.124683e+01 -1.079531e-02 -4.950103e+00 1.187756e+02 -2.592369e+02 3.027495e+00 0.0978832567936 0.576030124749 0.0 0.00636132613863 0.192785975124 0.28043071161 0.923468834312 0.0234136802307 0.541500474741 0.083885209713 0.0475184794087 3 0.0944245016297 0.403136670322 0.0428389176123 0.00767954915587 0.19124637641 0.28043071161 0.000986773722747 0.0245373253655 0.729303808476 0.162790697674 0.0673515981735 3
37.5584.159 1.977009e-01 -4.637407e+00 1.544775e+00 -6.332856e+01 1.206446e+03 1.264154e-02 -5.312719e+00 1.693096e+02 -3.208307e+02 7.116833e+00 0.100299231918 0.529545242214 0.0231061713951 0.00921624640403 0.153846212775 0.398876404494 0.000953320323236 0.0223496183913 0.744945910446 0.165562913907 0.0950369588173 3 0.075117119338 0.217323507972 0.235112028302 0.0113587220982 0.244145835566 0.398876404494 0.000988476423361 0.0432486523227 0.774469429332 0.201550387597 0.111872146119 3
48.2620.2719 3.766036e-02 -5.163442e+00 5.030702e+01 -2.722381e+02 1.494518e+01 -1.774611e-02 -5.285754e+00 1.692670e+02 -3.933243e+02 8.237773e+00 0.0893103503291 0.226081016078 0.100445009536 0.0150253999467 0.347075888779 0.265917602996 0.000952047798875 0.0864190804628 0.852350467969 0.209713024283 0.175290390707 3 0.108459439875 0.142608709944 0.0343935309973 0.0159668224897 0.358128889296 0.265917602996 0.000987203224959 0.109484005174 0.862861541691 0.250645994832 0.158675799087 3
5.4643.149 -1.538894e-02 -6.731778e+00 2.068580e+02 -1.756502e+03 1.179122e+01 3.167172e-02 -6.870401e+00 2.979057e+01 -1.298878e+03 4.955963e+01 0.0540902215905 0.0369744265666 0.22482631623 0.0348057416012 0.535040584809 0.269194756554 0.948895828953 0.233036025561 0.643322864654 0.421633554084 0.286166842661 3 0.0587244347449 0.172653010793 0.168813987096 0.0366795645727 0.510972515797 0.269194756554 0.983977365145 0.225994560699 0.736136699341 0.439276485788 0.227168949772 3
5.4892.1971 -6.731666e-03 -5.752445e+00 7.632293e+02 -1.368399e+03 3.406091e+00 -3.720652e-03 -5.898260e+00 1.075143e+03 -1.616366e+03 3.561894e+00 0.0629430579575 0.142689007707 0.063433435041 0.012309905138 0.621827416207 0.27106741573 0.000952082874508 0.280153951212 0.763156533627 0.41059602649 0.395987328405 3 0.070576169819 0.133838329405 0.0455481896991 0.0136983430521 0.671732070987 0.27106741573 0.000988033926182 0.325632454146 0.82051689676 0.498708010336 0.424657534247 3
52.4565.356 -6.902354e-03 -5.075030e+00 3.520479e+02 -3.662655e+02 3.570919e+00 -6.325080e-03 -5.033434e+00 4.075740e+02 -3.484689e+02 4.191820e+00 0.0459344952281 0.260540231472 0.024210848912 0.00877868800667 0.263802167905 0.225421348315 0.000951308373107 0.0291845356337 0.634263466469 0.0772626931567 0.101372756072 3 0.0666215948187 0.309805345282 0.0 0.00939516836562 0.272935554756 0.225421348315 0.000987252932802 0.027544066934 0.694282227201 0.118863049096 0.0821917808219 3
53.3360.344 8.463462e-03 -4.934234e+00 7.972812e+02 -2.575675e+02 5.618834e+00 1.662248e-02 -4.951830e+00 2.333772e+02 -9.488336e+01 1.098362e+01 0.122882425765 0.155807242709 0.0 0.0179712751895 0.37343008179 0.238764044944 0.00095289934295 0.0498197447753 0.978045266355 0.174392935982 0.147835269271 3 0.141379141694 0.249790232964 0.0 0.0185798673063 0.362878322369 0.238764044944 0.000988039879014 0.0592312974379 0.970094998725 0.188630490956 0.147260273973 3
53.3725.29 3.379972e-02 -6.534830e+00 5.038567e+01 -2.350089e+02 1.213367e+01 1.375146e-02 -6.861448e+00 1.794369e+02 -3.314707e+02 3.228021e+00 0.0627477165881 0.232049943005 0.0424959655729 0.0148319165348 0.150906475278 0.311797752809 0.897713538284 0.0606290553152 0.651021661733 0.116997792494 0.0876451953537 3 0.0669148201581 0.151330043337 0.0232388722955 0.0158480264105 0.245021474243 0.311797752809 0.000985456603024 0.0576851927924 0.64350690267 0.093023255814 0.0833333333333 3
53.3970.140 -4.869686e-03 -5.721534e+00 2.832170e+02 -5.638560e+02 7.365681e+00 -3.960457e-03 -5.764850e+00 3.789775e+02 -2.297355e+02 5.106390e+00 0.0271824920019 0.171931581326 0.135544752645 0.017619044129 0.274910149273 0.244147940075 0.897713538284 0.0366726474514 0.636092989558 0.130242825607 0.10348468849 3 0.0400747621864 0.113785076957 0.350613665507 0.0185155427244 0.19513658093 0.244147940075 0.461715600945 0.0239619817443 0.799339842486 0.0671834625323 0.0479452054795 3
58.5903.69 -5.699772e-03 -6.001684e+00 9.397419e+02 -4.310108e+02 6.797039e+00 -7.666655e-03 -6.031246e+00 2.691676e+02 -5.434207e+02 7.231730e+00 0.0418354901929 0.0982281513821 0.0526140526141 0.018137637401 0.325029747033 0.245786516854 0.000952888163165 0.0607424147036 0.836911197065 0.121412803532 0.10348468849 3 0.0503152348304 0.15601119674 0.0 0.0187155672477 0.334147371165 0.245786516854 0.00098718404807 0.061187623372 0.842785148032 0.173126614987 0.127853881279 3
58.6272.729 1.354343e-02 -4.193671e+00 1.282761e+03 -2.295719e+02 6.175105e+00 1.637682e-02 -4.397640e+00 8.140269e+02 -9.009643e+01 1.195292e+01 0.199400679489 0.101922899325 0.291226345539 0.0157371424607 0.399992276687 0.287453183521 0.000952091424597 0.108844069962 0.9494163165 0.293598233996 0.153115100317 3 0.201861866423 0.213652415938 0.188089622642 0.0158118005836 0.206980202643 0.287453183521 0.000984127019705 0.0341908610934 0.8180415612 0.0645994832041 0.0616438356164 3
59.6398.185 9.096712e-03 -4.823792e+00 1.105973e+03 -3.123657e+02 5.443725e+00 -6.325266e-03 -5.021109e+00 1.262623e+03 -3.962584e+02 4.449924e+00 0.109815227546 0.114307662636 0.0228455754772 0.0197107307313 0.375722977142 0.28043071161 0.00095206200781 0.0736999222111 0.834075671658 0.26710816777 0.116156282999 3 0.119934834239 0.107770672222 0.0 0.0206392333322 0.4138381575 0.28043071161 0.000987171586758 0.105161461803 0.898133606743 0.31007751938 0.124429223744 3
6.6572.268 3.552503e-01 -5.910437e+00 1.086692e+01 1.407348e-05 8.045001e+02 3.518149e-01 -5.914655e+00 1.087956e+01 -1.326471e-05 5.449430e+02 0.0310612406353 0.313312724759 0.0375892149088 0.0102699752565 0.540228482302 0.237827715356 0.000952076192321 0.135615963404 0.691421932195 0.467991169978 0.294614572334 3 0.0388624111219 0.375715077403 0.0307713084076 0.011384319828 0.581634829802 0.237827715356 0.000987186295685 0.199493542909 0.779003274284 0.397932816537 0.369863013699 3
6.7059.207 3.502447e-01 -6.288565e+00 1.088534e+01 1.153977e-05 5.878298e+02 -1.465394e-02 -6.662088e+00 6.016996e+02 -7.585268e+02 7.943335e+00 0.129768122802 0.0358638627978 0.062072758702 0.0406589003885 0.68340491302 0.325608614232 0.000952079067106 0.238679177588 0.793637799021 0.701986754967 0.344244984161 3 0.114476034608 0.0424365454818 0.0679330465522 0.041815210686 0.456189140051 0.325608614232 0.000985135622724 0.208620145865 0.770004593942 0.302325581395 0.138127853881 3
61.8072.358 6.945130e-01 -4.905179e+00 5.672852e-02 -2.248511e+02 1.485810e+05 -4.593302e-03 -4.951584e+00 4.746031e+02 -3.321232e+02 2.723103e+00 0.0666656532546 0.450551588312 0.0 0.00665320602652 0.332524804975 0.250468164794 0.000952084215092 0.0492558482433 0.851700569525 0.273730684327 0.16050686378 3 0.065083972557 0.344275068489 0.0 0.00858010107207 0.265776743132 0.250468164794 0.000984181931966 0.0742445457115 0.866805283981 0.175710594315 0.0981735159817 3
61.8199.302 -4.481624e-02 -5.297788e+00 1.561796e+01 -3.484072e+02 1.993582e+01 -3.640309e-02 -5.321350e+00 9.773413e+00 -4.111624e+02 2.146810e+01 0.0580825729881 0.624545832263 0.0 0.00794065862247 0.17844781486 0.241573033708 0.896317020427 0.0274746053941 0.546152759895 0.0728476821192 0.0591341077086 3 0.0606419969171 0.561554437792 0.0 0.00920193542781 0.216102439374 0.241573033708 0.000986790300411 0.0173319100035 0.735233388796 0.0801033591731 0.0730593607306 3
63.6643.393 -1.741040e-01 -4.487680e+00 2.462261e+00 -4.278964e+01 4.075789e+02 -7.155916e-03 -4.757275e+00 4.345368e+02 -2.599584e+02 4.309691e+00 0.113977620166 0.529310046742 0.0 0.00573701702053 0.199662632497 0.29845505618 0.000953304063353 0.020694106352 0.854605007339 0.136865342163 0.123548046463 3 0.093228642558 0.363727564499 0.0 0.0102071365678 0.28087390575 0.29845505618 0.000988459562334 0.0343728691268 0.976972747626 0.191214470284 0.132420091324 3
63.7365.151 -9.551778e-03 -5.476075e+00 1.603861e+02 -2.826866e+02 1.212530e+01 -1.445237e-02 -5.620641e+00 5.267468e+01 -3.156572e+02 1.602768e+01 0.0453258565751 0.447689818352 0.0 0.0136470277751 0.235541392052 0.268492509363 0.000952056042144 0.0375346013739 0.722623512988 0.139072847682 0.0865892291447 3 0.0612356451672 0.381716421739 0.0249745557034 0.0145964305281 0.213087086129 0.268492509363 0.000987182356793 0.0294683817115 0.675935183607 0.0878552971576 0.074200913242 3
64.8088.215 -8.231085e-03 -5.259764e+00 2.895148e+02 -3.205859e+02 5.923850e+00 -3.840122e-03 -5.260881e+00 6.194039e+02 -3.593342e+02 4.472159e+00 0.0565039143746 0.234268103166 0.0765998707175 0.00973911927136 0.293736985271 0.24063670412 0.894585680248 0.0306355645175 0.894301276808 0.154525386313 0.123548046463 3 0.0709804788223 0.25751350872 0.157699596276 0.0104152799064 0.266119941326 0.24063670412 0.00043804276179 0.023525883337 0.86014159803 0.149870801034 0.0924657534247 3
64.8092.454 -1.248261e-02 -4.106066e+00 5.001473e+02 -1.356027e+02 5.134408e+00 -1.098594e-02 -4.073648e+00 3.218121e+02 -1.239798e+02 4.866360e+00 0.128766628204 0.495469895488 0.0258592471358 0.00519029471495 0.154668741473 0.225655430712 0.894585680248 0.00912412582372 0.7601439886 0.156732891832 0.0728616684266 3 0.162711411741 0.604275233839 0.0 0.00630056328472 0.100380754524 0.225655430712 0.000986801447009 0.00726211380656 0.656091328459 0.118863049096 0.0502283105023 3
68.10968.235 1.209154e-01 -4.231263e+00 4.760288e+00 -3.008960e+01 5.376340e+01 -1.225046e+00 -4.688649e+00 1.454667e-02 -1.484973e+02 5.690375e+06 0.133480142752 0.684975215068 0.0237379807692 0.00764808029456 0.105200442803 0.342462546816 0.000132739423298 0.00718423211725 0.445408236651 0.0441501103753 0.0380147835269 3 0.0910838515594 0.631658382655 0.0278651292802 0.00811172870442 0.0554946472947 0.342462546816 0.000985472393504 0.0114342764861 0.530191727008 0.0413436692506 0.027397260274 3
68.10972.36 -3.511881e-03 -7.592015e+00 7.029093e+02 -8.092370e+02 1.296328e+01 -3.324075e-03 -7.661516e+00 7.075615e+02 -7.224853e+02 1.877998e+01 0.0202495738171 0.0137282982037 0.0 0.0773822062776 0.324939179413 0.252106741573 0.000951704242917 0.128437401295 0.781125311834 0.163355408389 0.156282998944 3 0.0268663834 0.0169794754227 0.0 0.0748422568003 0.303945036227 0.252106741573 0.000986800594941 0.107067435995 0.871803206236 0.188630490956 0.131278538813 3
69.12549.21 -1.866753e-02 -7.265198e+00 5.793034e+01 -4.078307e+02 7.740942e+01 -8.659327e-03 -7.552040e+00 1.607696e+02 -5.308320e+02 2.313967e+01 0.0292446627923 0.106137312795 0.23463023463 0.0357648124789 0.312090494292 0.302902621723 0.000952108212471 0.0627846831664 0.780240188594 0.172185430464 0.104540654699 3 0.0355785319122 0.0554832695942 0.27358490566 0.0402385279877 0.337212655151 0.302902621723 0.000987168394447 0.0889510367466 0.861751918876 0.209302325581 0.108447488584 3
70.11469.82 3.480443e-02 -5.871158e+00 1.735600e+02 -1.430992e+02 9.075014e+00 4.474741e-02 -6.528885e+00 5.663413e+01 -1.227635e+02 2.675712e+01 0.118897891946 0.16057338999 0.144116752812 0.0154396544709 0.313369682903 0.391151685393 0.00095210451007 0.0526969103258 0.883191277742 0.172185430464 0.143611404435 3 0.113595130124 0.231065702622 0.0963018867925 0.0144733562859 0.31690291167 0.391151685393 0.00098721401015 0.0609257238538 0.892573461772 0.1834625323 0.13698630137 3
